filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.111,7,-0.0135629648355323,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.127,8,-0.00841796615690378,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.143,9,-0.00332324651245105,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.158,10,0.00172205697006375,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.174,11,0.00671878617865165,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.19,12,0.0185642183569064,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.206,13,0.036284094619355,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.222,14,0.0427207027868633,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.238,15,0.0545832728455031,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.254,16,0.0522937809985224,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.269,17,0.0474884948944274,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.285,18,0.0376503606181622,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.301,19,0.0193947194721359,1
003pElen-asp-bilab-low-st-mOlet-nasal-bilab-low-st,pElen,1.782,2.114,0.317,20,-0.0156143180466885,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.017,1,-0.137248904014727,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.034,2,-0.100876993473353,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.051,3,-0.0983550459895676,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.068,4,-0.0960746067726503,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.085,5,-0.108769118737043,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.102,6,-0.136603982174914,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.119,7,-0.123687731302945,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.136,8,-0.0884742165825678,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.153,9,-0.0554348471389823,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.171,10,-0.0243484788726203,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.188,11,0.023944358596467,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.205,12,0.0671001943369678,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.222,13,0.0725978117621856,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.239,14,0.0707575749286509,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.256,15,0.0646492572996285,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.273,16,0.0600324264025588,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.29,17,0.0495718314775879,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.307,18,0.0405448250758883,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.324,19,0.0274687045672652,1
003pilen-asp-bilab-high-st-NA-NA-NA-NA-NA,pilen,2.272,2.63,0.341,20,0.0274687045672652,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.013,1,-0.0806413185033924,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.027,2,-0.0793485739193348,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.04,3,-0.0715313698042534,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.054,4,-0.0819977469929659,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.067,5,-0.0677133627117003,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.08,6,-0.0613345179893891,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.094,7,-0.0528098020846688,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.107,8,-0.0372917041597277,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.121,9,-0.0201062922094506,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.134,10,-0.00898691967819605,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.147,11,0.00893128422536504,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.161,12,0.0301496806412884,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.174,13,0.0518757682566346,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.188,14,0.0595327747376435,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.201,15,0.0944137105058048,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.214,16,0.116555177612091,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.228,17,0.127831433306606,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.241,18,0.130508215949421,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.255,19,0.128835271548898,1
003pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.719,2,0.268,20,0.124111370265047,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.013,1,-0.00984501939208312,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.026,2,-0.0217883515188543,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.038,3,-0.0303972587677213,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.051,4,-0.0317433263776325,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.064,5,-0.0212402017454126,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.077,6,-0.00735923554311513,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.089,7,-0.00141359977116715,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.102,8,-0.0161744175799165,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.115,9,0.00586916245358906,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.128,10,0.0269926522013048,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.141,11,0.0472620090708322,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.153,12,0.0667366375322921,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.166,13,0.0854702100089161,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.179,14,0.103511364885762,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.192,15,0.0963865028894521,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.205,16,0.0589473825172178,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.217,17,0.0261296012863914,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.23,18,0.00141221603561129,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.243,19,-0.0284568072780889,1
003pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.506,2.774,0.256,20,-0.0560143717411436,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.016,1,-0.14370482382089,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.032,2,-0.172566502583126,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.048,3,-0.167623211535624,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.064,4,-0.157912064171727,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.08,5,-0.141827021691346,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.096,6,-0.11711245132542,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.112,7,-0.0833911912721129,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.128,8,-0.049790258716907,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.143,9,-0.011743333474795,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.159,10,0.00432080703221713,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.175,11,0.0200925287507376,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.191,12,0.0255343902917076,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.207,13,0.0299087130040418,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.223,14,0.0241949094762029,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.239,15,0.0186898141185261,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.255,16,0.0131443822037902,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.271,17,0.0162650127745074,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.287,18,0.0178759115518173,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.303,19,0.0047462099294021,1
003poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.181,2.516,0.319,20,-0.00433378653853,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.012,1,-0.00288858499357798,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.025,2,0.00288281298157392,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.037,3,-0.00363865472426122,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.05,4,-0.0214386737427387,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.062,5,-0.0394169932686373,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.075,6,-0.0765950504344533,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.087,7,-0.124771462345724,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.1,8,-0.0982214120461906,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.112,9,-0.0667884988113578,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.125,10,-0.0370697244415771,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.137,11,-0.00890064146256071,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.149,12,0.0144449935615149,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.162,13,0.0372963634913579,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.174,14,0.0598972643005206,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.187,15,0.0659077099818404,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.199,16,0.0670882181582191,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.212,17,0.0565324493523721,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.224,18,0.0475006603412812,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.237,19,0.0498622402292222,1
003tOen-asp-alv-low-st-NA-NA-NA-NA-NA,tOen,2.125,2.387,0.249,20,0.0498622402292222,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.014,1,-0.151875474311722,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.028,2,-0.155959230043786,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.042,3,-0.162376877604042,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.056,4,-0.169871304101425,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.07,5,-0.169116978588436,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.083,6,-0.154215298173879,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.097,7,-0.130699928705603,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.111,8,-0.0966424360505508,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.125,9,-0.0583075531697273,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.139,10,-0.0164739092627795,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.153,11,0.0262787140758537,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.167,12,0.0592930193575065,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.181,13,0.0797057437421232,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.195,14,0.0834377566677776,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.209,15,0.104815918293513,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.222,16,0.122717663753961,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.236,17,0.11415746304799,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.25,18,0.10094677734656,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.264,19,0.0609145123090575,1
003tale-asp-alv-low-nst-NA-NA-NA-NA-NA,tale,1.818,2.11,0.278,20,0.016287918073036,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.012,1,0.114452727771631,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.024,2,0.100996740573748,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.036,3,0.0915555780615806,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.048,4,0.0553075637080048,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.06,5,0.0119655064529319,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.072,6,-0.0261208399893028,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.084,7,-0.0351267791507378,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.096,8,-0.0316560243320513,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.108,9,-0.0368615251871719,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.121,10,-0.0379711867363733,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.133,11,-0.0179544878073322,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.145,12,-0.000983437270884621,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.157,13,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.169,14,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.181,15,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.193,16,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.205,17,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.217,18,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.229,19,0,1
003tusind-asp-alv-high-st-NA-NA-NA-NA-NA,tusind,2.067,2.32,0.241,20,0,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.01,1,-0.0405729949208451,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.021,2,-0.0672642676910578,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.031,3,-0.0735601974504606,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.042,4,-0.066919746046761,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.052,5,-0.0535760543739941,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.062,6,-0.0374078826079011,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.073,7,-0.0192241437705792,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.083,8,-0.00583385172849397,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.094,9,-0.00994049298808675,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.104,10,-0.00836294369944594,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.115,11,0.00581035625514406,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.125,12,0.0177805381708925,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.135,13,0.0270518712753077,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.146,14,0.0451928476547931,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.156,15,0.078699103244387,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.167,16,0.083443922449769,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.177,17,0.0842844498499594,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.187,18,0.076368673332068,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.198,19,0.0717062902709835,1
003tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.691,1.91,0.208,20,0.0714020135807073,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.018,1,-0.100199604260067,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.035,2,-0.067450951076719,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.053,3,-0.0426767443555198,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.071,4,-0.0462054975187958,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.089,5,-0.0770375011246334,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.106,6,-0.105363971160848,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.124,7,-0.111938191052235,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.142,8,-0.0707906926779178,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.16,9,-0.0216586231285295,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.177,10,0.00698208364923597,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.195,11,0.0314094778272598,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.213,12,0.0508270084500514,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.231,13,0.0544966951582187,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.248,14,0.0494330296661542,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.266,15,0.016768730136335,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.284,16,0,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.302,17,0,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.319,18,0,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.337,19,0,1
003udueligt-unasp-alv-high-st-NA-NA-NA-NA-NA,udueligt,1.917,2.289,0.355,20,0,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.02,1,-0.271849139785884,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.041,2,-0.246398911195785,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.061,3,-0.228882381010978,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.082,4,-0.201567061550779,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.102,5,-0.17800937591271,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.122,6,-0.151447698712966,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.143,7,-0.103391406522618,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.163,8,-0.0686942121660603,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.184,9,-0.0278417221550114,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.204,10,-0.00791153672547875,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.224,11,0.00786838748744369,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.245,12,0.0315909377220431,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.265,13,0.05995861349197,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.286,14,0.0844011143295453,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.306,15,0.0752346774475261,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.326,16,0.0686050880613727,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.347,17,0.0589205483354304,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.367,18,0.0386334124781212,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.388,19,0.0140077581030367,1
004Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.897,3.326,0.408,20,0.0167505420057295,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.017,1,0.00464934189019847,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.035,2,-0.00960770936596669,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.052,3,0.00421086494459445,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.069,4,0.00669857786186206,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.086,5,0.00380737995511949,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.104,6,-0.000788106267624864,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.121,7,0.000787675980990793,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.138,8,0.0116564757113244,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.155,9,0.0190125141411301,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.173,10,0.0153790756056136,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.19,11,0.0100138760570391,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.207,12,0.00279879258301379,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.224,13,-0.0104363447018077,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.242,14,-0.0226948365890916,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.259,15,-0.0346455401188442,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.276,16,-0.0465282192473367,1
004Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,2.118,2.48,0.293,17,-0.0570748802119855,1
